# y/t    WL_mean   WL_std
0.38693467 0.99962147 0.00037355
0.39195980 0.99920008 0.00069691
0.39698492 0.99815684 0.00129960
0.40201005 0.99691952 0.00203721
0.40703518 0.99474411 0.00296190
0.41206030 0.99230059 0.00404353
0.41708543 0.98902315 0.00491252
0.42211055 0.98541343 0.00578769
0.42713568 0.98134503 0.00607203
0.43216080 0.97708312 0.00616293
0.43718593 0.97263986 0.00568587
0.44221106 0.96814255 0.00511466
0.44723618 0.96369748 0.00441241
0.45226131 0.95923060 0.00391604
0.45728643 0.95503622 0.00375396
0.46231156 0.95080483 0.00399334
0.46733668 0.94690172 0.00457756
0.47236181 0.94302937 0.00538949
0.47738693 0.93942395 0.00633490
0.48241206 0.93593829 0.00735686
0.48743719 0.93267741 0.00842100
0.49246231 0.92962716 0.00949118
0.49748744 0.92675574 0.01055883
0.50251256 0.92419027 0.01158155
0.50753769 0.92177414 0.01258206
0.51256281 0.91976399 0.01349294
0.51758794 0.91785762 0.01438273
0.52261307 0.91646478 0.01515512
0.52763819 0.91519811 0.01590417
0.53266332 0.91430069 0.01658413
0.53768844 0.91361870 0.01723773
0.54271357 0.91318344 0.01785701
0.54773869 0.91304242 0.01846195
0.55276382 0.91303828 0.01905922
0.55778894 0.91341313 0.01966235
0.56281407 0.91390700 0.02027109
0.56783920 0.91468572 0.02089307
0.57286432 0.91567105 0.02151756
0.57788945 0.91683336 0.02214884
0.58291457 0.91832570 0.02276981
0.58793970 0.91992064 0.02338594
0.59296482 0.92190336 0.02397797
0.59798995 0.92405958 0.02455328
0.60301508 0.92645250 0.02510835
0.60804020 0.92916732 0.02563639
0.61306533 0.93198120 0.02615854
0.61809045 0.93521113 0.02666635
0.62311558 0.93856157 0.02717559
0.62814070 0.94215981 0.02768726
0.63316583 0.94601710 0.02817425
0.63819095 0.94996693 0.02860136
0.64321608 0.95403823 0.02885123
0.64824121 0.95802943 0.02876293
0.65326633 0.96199882 0.02852133
0.65829146 0.96571452 0.02761039
0.66331658 0.96936848 0.02658427
0.66834171 0.97288365 0.02532059
0.67336683 0.97621760 0.02394000
0.67839196 0.97939220 0.02259615
0.68341709 0.98231022 0.02119259
0.68844221 0.98478479 0.01955348
0.69346734 0.98707709 0.01780673
0.69849246 0.98890347 0.01570195
0.70351759 0.99055418 0.01348887
0.70854271 0.99208747 0.01122336
0.71356784 0.99352522 0.00904531
0.71859296 0.99487626 0.00708310
0.72361809 0.99614439 0.00529175
0.72864322 0.99715707 0.00387832
0.73366834 0.99795994 0.00275029
0.73869347 0.99863625 0.00178459
0.74371859 0.99902857 0.00122361
0.74874372 0.99935041 0.00076526
0.75376884 0.99957695 0.00044052
0.75879397 0.99970459 0.00025632
0.76381910 0.99980903 0.00010578
0.76884422 0.99988210 0.00000262
0.77386935 0.99993167 0.00007353
0.77889447 0.99997385 0.00013559
0.78391960 1.00000595 0.00018099
0.78894472 1.00002786 0.00021578
0.79396985 1.00004563 0.00024670
0.79899497 1.00005873 0.00026523
0.80402010 1.00006880 0.00027947
0.80904523 1.00007684 0.00029083
0.81407035 1.00007823 0.00029577
0.81909548 1.00007750 0.00029995
0.82412060 1.00007885 0.00030327
0.82914573 1.00007734 0.00030114
0.83417085 1.00007325 0.00030016
0.83919598 1.00006901 0.00029416
0.84422111 1.00006588 0.00028974
0.84924623 1.00006243 0.00028485
0.85427136 1.00005641 0.00027634
0.85929648 1.00005007 0.00026958
0.86432161 1.00004348 0.00026283
0.86934673 1.00003673 0.00025593
0.87437186 1.00002773 0.00024606
0.87939698 1.00002081 0.00023921
0.88442211 1.00001470 0.00023232
0.88944724 1.00000703 0.00022555
0.89447236 0.99999772 0.00021730
0.89949749 0.99999015 0.00020876
0.90452261 0.99998083 0.00020217
0.90954774 0.99997381 0.00019721
0.91457286 0.99996550 0.00019091
0.91959799 0.99996929 0.00018471
0.92462312 0.99998025 0.00018322
0.92964824 0.99998831 0.00018523
0.93467337 0.99997453 0.00017924
0.93969849 0.99996076 0.00017330
0.94472362 0.99993567 0.00016598
0.94974874 0.99991363 0.00016133
0.95477387 0.99990485 0.00015836
0.95979899 0.99990928 0.00015523
0.96482412 0.99991742 0.00014948
0.96984925 0.99992429 0.00014318
0.97487437 0.99992888 0.00013799
0.97989950 0.99993439 0.00013271
0.98492462 0.99993284 0.00012693
0.98994975 0.99993121 0.00012114
0.99497487 0.99993773 0.00012630
1.00000000 0.99998418 0.00018379
