# y/t    WL_mean   WL_std
0.44723618 0.96251189 0.00347627
0.45226131 0.95844438 0.00367926
0.45728643 0.95465533 0.00425854
0.46231156 0.95083723 0.00508862
0.46733668 0.94731432 0.00605972
0.47236181 0.94381596 0.00711378
0.47738693 0.94056623 0.00821506
0.48241206 0.93743112 0.00933904
0.48743719 0.93450290 0.01046238
0.49246231 0.93177160 0.01155999
0.49748744 0.92920982 0.01263925
0.50251256 0.92693372 0.01365130
0.50753769 0.92479682 0.01463111
0.51256281 0.92303029 0.01550685
0.51758794 0.92136175 0.01635254
0.52261307 0.92015201 0.01706943
0.52763819 0.91905498 0.01775873
0.53266332 0.91828363 0.01836877
0.53768844 0.91770108 0.01894205
0.54271357 0.91733659 0.01947316
0.54773869 0.91722792 0.01997028
0.55276382 0.91724004 0.02045023
0.55778894 0.91758192 0.02090802
0.56281407 0.91802795 0.02135857
0.56783920 0.91872471 0.02179779
0.57286432 0.91960564 0.02222018
0.57788945 0.92064477 0.02263656
0.58291457 0.92197548 0.02301243
0.58793970 0.92339737 0.02338287
0.59296482 0.92516247 0.02369583
0.59798995 0.92707841 0.02398521
0.60301508 0.92920190 0.02424010
0.60804020 0.93160306 0.02444630
0.61306533 0.93409158 0.02464690
0.61809045 0.93693408 0.02479647
0.62311558 0.93987891 0.02495107
0.62814070 0.94303713 0.02508986
0.63316583 0.94644418 0.02523145
0.63819095 0.94998353 0.02537900
0.64321608 0.95376011 0.02553318
0.64824121 0.95765028 0.02562269
0.65326633 0.96162396 0.02570125
0.65829146 0.96557488 0.02543011
0.66331658 0.96945768 0.02502317
0.66834171 0.97320585 0.02436413
0.67336683 0.97663246 0.02338870
0.67839196 0.97982090 0.02232799
0.68341709 0.98263216 0.02106941
0.68844221 0.98495024 0.01952493
0.69346734 0.98707107 0.01786406
0.69849246 0.98877129 0.01587363
0.70351759 0.99033458 0.01377902
0.70854271 0.99179948 0.01162639
0.71356784 0.99319132 0.00951639
0.71859296 0.99452691 0.00757517
0.72361809 0.99580317 0.00576950
0.72864322 0.99687316 0.00427823
0.73366834 0.99773607 0.00306237
0.73869347 0.99848446 0.00199926
0.74371859 0.99892449 0.00136923
0.74874372 0.99928251 0.00085649
0.75376884 0.99953938 0.00049323
0.75879397 0.99968070 0.00028686
0.76381910 0.99979565 0.00011992
0.76884422 0.99987456 0.00000522
0.77386935 0.99992711 0.00006951
0.77889447 0.99997033 0.00013329
0.78391960 1.00000314 0.00018184
0.78894472 1.00002560 0.00021737
0.79396985 1.00004337 0.00024350
0.79899497 1.00005647 0.00026203
0.80402010 1.00006788 0.00027817
0.80904523 1.00007394 0.00028809
0.81407035 1.00007511 0.00029320
0.81909548 1.00007524 0.00029676
0.82412060 1.00007659 0.00030008
0.82914573 1.00007333 0.00029919
0.83417085 1.00006917 0.00029439
0.83919598 1.00006635 0.00029040
0.84422111 1.00006267 0.00028519
0.84924623 1.00005833 0.00027906
0.85427136 1.00005298 0.00027396
0.85929648 1.00004659 0.00026724
0.86432161 1.00004122 0.00025963
0.86934673 1.00003322 0.00025097
0.87437186 1.00002547 0.00024287
0.87939698 1.00001855 0.00023601
0.88442211 1.00001046 0.00023054
0.88944724 1.00000471 0.00022240
0.89447236 0.99999545 0.00021411
0.89949749 0.99998563 0.00020718
0.90452261 0.99997631 0.00020059
0.90954774 0.99997027 0.00019493
0.91457286 0.99996324 0.00018771
0.91959799 0.99996567 0.00018249
0.92462312 0.99997721 0.00018059
0.92964824 0.99998399 0.00018351
0.93467337 0.99997453 0.00017924
0.93969849 0.99996040 0.00017318
0.94472362 0.99993236 0.00016483
0.94974874 0.99991029 0.00015890
0.95477387 0.99990259 0.00015517
0.95979899 0.99990702 0.00015203
0.96482412 0.99991516 0.00014628
0.96984925 0.99992203 0.00013999
0.97487437 0.99992662 0.00013479
0.97989950 0.99992994 0.00013103
0.98492462 0.99992913 0.00012645
0.98994975 0.99992831 0.00012182
0.99497487 0.99993773 0.00012630
1.00000000 0.99998418 0.00018379
