# y/t    WL_mean   WL_std
0.38190955 0.99995721 0.00011400
0.38693467 0.99970464 0.00027910
0.39195980 0.99937146 0.00053217
0.39698492 0.99852619 0.00103350
0.40201005 0.99752353 0.00165217
0.40703518 0.99567684 0.00252414
0.41206030 0.99359656 0.00354561
0.41708543 0.99069452 0.00451750
0.42211055 0.98746948 0.00554615
0.42713568 0.98373735 0.00609342
0.43216080 0.97979208 0.00648907
0.43718593 0.97558594 0.00623654
0.44221106 0.97130284 0.00584371
0.44723618 0.96697305 0.00511102
0.45226131 0.96261218 0.00446941
0.45728643 0.95845358 0.00396611
0.46231156 0.95426263 0.00379453
0.46733668 0.95037324 0.00400627
0.47236181 0.94650975 0.00453670
0.47738693 0.94290739 0.00529674
0.48241206 0.93941837 0.00619058
0.48743719 0.93614105 0.00716348
0.49246231 0.93306399 0.00817320
0.49748744 0.93015803 0.00920172
0.50251256 0.92754300 0.01020448
0.50753769 0.92506723 0.01119687
0.51256281 0.92298514 0.01211701
0.51758794 0.92100739 0.01302037
0.52261307 0.91953808 0.01381440
0.52763819 0.91819840 0.01458684
0.53266332 0.91723267 0.01529302
0.53768844 0.91648619 0.01597418
0.54271357 0.91599397 0.01662219
0.54773869 0.91580091 0.01726006
0.55276382 0.91574596 0.01789086
0.55778894 0.91607767 0.01854049
0.56281407 0.91653006 0.01919690
0.56783920 0.91727135 0.01987762
0.57286432 0.91822035 0.02056875
0.57788945 0.91934555 0.02127285
0.58291457 0.92080031 0.02198181
0.58793970 0.92235853 0.02269151
0.59296482 0.92430401 0.02338788
0.59798995 0.92642394 0.02407637
0.60301508 0.92878232 0.02474796
0.60804020 0.93147161 0.02540107
0.61306533 0.93426041 0.02605729
0.61809045 0.93747214 0.02670028
0.62311558 0.94080074 0.02734673
0.62814070 0.94437675 0.02798642
0.63316583 0.94815202 0.02852896
0.63819095 0.95198106 0.02895574
0.64321608 0.95583184 0.02907190
0.64824121 0.95954754 0.02878352
0.65326633 0.96319845 0.02829460
0.65829146 0.96661112 0.02715735
0.66331658 0.96999673 0.02595193
0.66834171 0.97330238 0.02457947
0.67336683 0.97652250 0.02317997
0.67839196 0.97962199 0.02184575
0.68341709 0.98253127 0.02050269
0.68844221 0.98500652 0.01894068
0.69346734 0.98730331 0.01728441
0.69849246 0.98912111 0.01527853
0.70351759 0.99075752 0.01316570
0.70854271 0.99226467 0.01099512
0.71356784 0.99364965 0.00889728
0.71859296 0.99494458 0.00700824
0.72361809 0.99615636 0.00528511
0.72864322 0.99713658 0.00391811
0.73366834 0.99791783 0.00281623
0.73869347 0.99858883 0.00186265
0.74371859 0.99898605 0.00129765
0.74874372 0.99930907 0.00083423
0.75376884 0.99954404 0.00050193
0.75879397 0.99967545 0.00030941
0.76381910 0.99978343 0.00015220
0.76884422 0.99986003 0.00004067
0.77386935 0.99991465 0.00003942
0.77889447 0.99995918 0.00010492
0.78391960 0.99999217 0.00015529
0.78894472 1.00001837 0.00019352
0.79396985 1.00004028 0.00022523
0.79899497 1.00005543 0.00025024
0.80402010 1.00006608 0.00026793
0.80904523 1.00007499 0.00028344
0.81407035 1.00007952 0.00029291
0.81909548 1.00008130 0.00029731
0.82412060 1.00008130 0.00030169
0.82914573 1.00008130 0.00030222
0.83417085 1.00008039 0.00030190
0.83919598 1.00007749 0.00030089
0.84422111 1.00007371 0.00029642
0.84924623 1.00006925 0.00029012
0.85427136 1.00006495 0.00028404
0.85929648 1.00005951 0.00027861
0.86432161 1.00005398 0.00027344
0.86934673 1.00004704 0.00026634
0.87437186 1.00003977 0.00025901
0.87939698 1.00003125 0.00024996
0.88442211 1.00002440 0.00024208
0.88944724 1.00001652 0.00023513
0.89447236 1.00001158 0.00022831
0.89949749 1.00000149 0.00022115
0.90452261 0.99999191 0.00021438
0.90954774 0.99998338 0.00020529
0.91457286 0.99997554 0.00019832
0.91959799 0.99997772 0.00019315
0.92462312 0.99998899 0.00019161
0.92964824 0.99999728 0.00019368
0.93467337 0.99998654 0.00018508
0.93969849 0.99997360 0.00017813
0.94472362 0.99994782 0.00017061
0.94974874 0.99992759 0.00016411
0.95477387 0.99992078 0.00015949
0.95979899 0.99992534 0.00015627
0.96482412 0.99993085 0.00015238
0.96984925 0.99993542 0.00014767
0.97487437 0.99993920 0.00014301
0.97989950 0.99993968 0.00013646
0.98492462 0.99993877 0.00013165
0.98994975 0.99993793 0.00012689
0.99497487 0.99994362 0.00013006
1.00000000 0.99999535 0.00019053
